user,party1,party2
1038909791966572549,PD,PD;AVS
890577630327705600,PD,FdI;Az-Iv
1642308470,PD,FdI;Az-Iv
46884625,PD,PD;AVS
1728932216,PD,PD;AVS
957743786628665344,PD,FdI;Az-Iv
1420532982,PD,FdI;Az-Iv
22598131,PD,FdI;Az-Iv
433687247,PD,M5s
512377689,PD,FdI;Az-Iv
3610762348,PD,PD;AVS
1290097460,PD,FdI;Az-Iv
76997791,PD,
1474007935370018818,PD,L;FdI
563773403,NM;FI;FdI;PD;L,FdI;FI
921708443165175808,NM;FI;FdI;PD;L,FdI;FI
903357817020706816,NM;FI;FdI;PD;L,L;FdI
442225392,NM;FI;FdI;PD;L,FdI;FI
1111569278,NM;FI;FdI;PD;L,L;FdI
407747764,NM;FI;FdI;PD;L,FdI;FI
2942453537,NM;FI;FdI;PD;L,FdI;FI
43884177,NM;FI;FdI;PD;L,FdI;FI
4307907075,NM;FI;FdI;PD;L,FdI;FI
3124736901,NM;FI;FdI;PD;L,FdI;Az-Iv
1533450513500577792,NM;FI;FdI;PD;L,L;FdI
1351770758,NM;FI;FdI;PD;L,FdI;FI
1033719083445964801,NM;FI;FdI;PD;L,FdI;FI
1132960530321346561,NM;FI;FdI;PD;L,L;FdI
1548311880778715137,NM;FI;FdI;PD;L,L;FdI
1545711518427250691,NM;FI;FdI;PD;L,L;FdI
1533161904344006656,NM;FI;FdI;PD;L,L;FdI
1525525940402626560,NM;FI;FdI;PD;L,L;FdI
340803178,NM;FI;FdI;PD;L,FdI;FI
2772963950,NM;FI;FdI;PD;L,L;FdI
564859982,NM;FI;FdI;PD;L,FdI;FI
1049618472882372608,NM;FI;FdI;PD;L,PD;Az-Iv
1479876891284807682,NM;FI;FdI;PD;L,FdI;FI
4513753401,NM;FI;FdI;PD;L,L;FdI
1392112049996681218,NM;FI;FdI;PD;L,FdI;FI
416542224,NM;FI;FdI;PD;L,L;FdI
1035880770,NM;FI;FdI;PD;L,FdI;FI
826716704684273665,NM;FI;FdI;PD;L,FdI;FI
1327833974,NM;FI;FdI;PD;L,L;FdI
2355478989,NM;FI;FdI;PD;L,FdI;FI
1468584911045283840,NM;FI;FdI;PD;L,FdI;FI
1457377176769253379,NM;FI;FdI;PD;L,L;FdI
1252319655735287808,NM;FI;FdI;PD;L,L;FdI
576193556,NM;FI;FdI;PD;L,L;FdI
273436679,NM;FI;FdI;PD;L,FdI;Az-Iv
1363122972572200960,NM;FI;FdI;PD;L,L;FdI
329607652,NM;FI;FdI;PD;L,FdI;FI
475540015,NM;FI;FdI;PD;L,L;FdI
1551568622073569290,NM;FI;FdI;PD;L,L;FdI
1216811059685855232,NM;FI;FdI;PD;L,FdI;FI
2578353021,NM;FI;FdI;PD;L,L;FdI
1450415363309637635,NM;FI;FdI;PD;L,PD;AVS
1363984487822946304,NM;FI;FdI;PD;L,FdI;FI
88215646,NM;FI;FdI;PD;L,L;FdI
1498934294173130761,NM;FI;FdI;PD;L,FdI;FI
1472917191603408900,NM;FI;FdI;PD;L,L;FdI
1004821348730929152,NM;FI;FdI;PD;L,
355592110,NM;FI;FdI;PD;L,FdI;FI
2978570019,NM;FI;FdI;PD;L,L;FdI
460957400,NM;FI;FdI;PD;L,L;FdI
1466448591296376838,NM;FI;FdI;PD;L,FdI;FI
2306006243,NM;FI;FdI;PD;L,FdI;FI
1193432950890795009,NM;FI;FdI;PD;L,L;FdI
279178016,NM;FI;FdI;PD;L,FdI;FI
1198685942648889345,NM;FI;FdI;PD;L,FdI;FI
509244631,NM;FI;FdI;PD;L,L;FdI
492602588,NM;FI;FdI;PD;L,L;FdI
850457504303783940,NM;FI;FdI;PD;L,L;FdI
3176594760,NM;FI;FdI;PD;L,L;FdI
882927314039963520,NM;FI;FdI;PD;L,L;FdI
2226893086,NM;FI;FdI;PD;L,FdI;FI
1215021254547329031,NM;FI;FdI;PD;L,L;FdI
475091975,NM;FI;FdI;PD;L,L;FdI
376691595,NM;FI;FdI;PD;L,L;FdI
1901585569,NM;FI;FdI;PD;L,L;FdI
3398727328,NM;FI;FdI;PD;L,L;FdI
557246302,NM;FI;FdI;PD;L,FdI;FI
373423842,NM;FI;FdI;PD;L,NM;FdI
454314015,NM;FI;FdI;PD;L,L;FdI
356050856,NM;FI;FdI;PD;L,FdI;FI
1040715474,NM;FI;FdI;PD;L,L;FdI
1189981854,NM;FI;FdI;PD;L,L;FdI
1356944690415882241,NM;FI;FdI;PD;L,FdI;FI
1497579177935089666,NM;FI;FdI;PD;L,L;FdI
414993289,NM;FI;FdI;PD;L,L;FdI
1313136197594746880,NM;FI;FdI;PD;L,L;FdI
1132653910890635264,NM;FI;FdI;PD;L,L;FdI
890860134423035904,NM;FI;FdI;PD;L,L;FdI
1395756943,NM;FI;FdI;PD;L,FdI;FI
775207523720790016,NM;FI;FdI;PD;L,FdI;FI
1164923091979526145,NM;FI;FdI;PD;L,L;FdI
1604154007,NM;FI;FdI;PD;L,L;FdI
67660170,NM;FI;FdI;PD;L,L;FdI
470242115,NM;FI;FdI;PD;L,L;FdI
589418956,NM;FI;FdI;PD;L,L;FdI
132880191,NM;FI;FdI;PD;L,PD;AVS
1857528240,NM;FI;FdI;PD;L,FdI;FI
2501851306,NM;FI;FdI;PD;L,L;FdI
1441977997,NM;FI;FdI;PD;L,FdI;FI
560572487,NM;FI;FdI;PD;L,L;FdI
1553334283661709312,NM;FI;FdI;PD;L,L;FdI
1022095164406476800,NM;FI;FdI;PD;L,L;FdI
862202945420611584,NM;FI;FdI;PD;L,FdI;FI
1427478474,NM;FI;FdI;PD;L,L;FdI
24387131,NM;FI;FdI;PD;L,FdI;FI
2276553317,NM;FI;FdI;PD;L,L;FdI
2754851246,NM;FI;FdI;PD;L,PD;Az-Iv
1166400905299877890,NM;FI;FdI;PD;L,L;FdI
296370870,NM;FI;FdI;PD;L,L;FdI
1297098145055289344,NM;FI;FdI;PD;L,L;FdI
1547914399351943169,NM;FI;FdI;PD;L,FdI;FI
1387394419305947136,NM;FI;FdI;PD;L,L;FdI
401303461,NM;FI;FdI;PD;L,L;FdI
1473672653491875846,NM;FI;FdI;PD;L,FdI;FI
2222183850,NM;FI;FdI;PD;L,L;FdI
1561709958508515333,NM;FI;FdI;PD;L,L;FdI
4186252907,NM;FI;FdI;PD;L,FdI;FI
1160479665129234432,NM;FI;FdI;PD;L,L;FdI
1279778691967602688,NM;FI;FdI;PD;L,L;FdI
1223200116670115850,NM;FI;FdI;PD;L,FdI;FI
407746253,NM;FI;FdI;PD;L,FdI;FI
1218573446881468422,NM;FI;FdI;PD;L,FdI;FI
1018941902866059265,NM;FI;FdI;PD;L,L;FdI
746718646496550912,NM;FI;FdI;PD;L,L;FdI
1933721449,NM;FI;FdI;PD;L,FdI;FI
1369447202,NM;FI;FdI;PD;L,L;FdI
1349467232,NM;FI;FdI;PD;L,L;FdI
1359758912174645248,NM;FI;FdI;PD;L,L;FdI
1132056139611475968,NM;FI;FdI;PD;L,FdI;FI
155695954,NM;FI;FdI;PD;L,L;FdI
17242197,NM;FI;FdI;PD;L,FdI;FI
3392125570,NM;FI;FdI;PD;L,FdI;FI
1566124324452536320,NM;FI;FdI;PD;L,FdI;FI
1615094130,NM;FI;FdI;PD;L,FdI;FI
1016715966405804032,NM;FI;FdI;PD;L,L;FdI
832242520864280448,NM;FI;FdI;PD;L,L;FdI
419557618,NM;FI;FdI;PD;L,L;FdI
1200761366224809984,NM;FI;FdI;PD;L,L;FdI
600365935,NM;FI;FdI;PD;L,FdI;FI
1453390907865247747,NM;FI;FdI;PD;L,FdI;FI
122764489,NM;FI;FdI;PD;L,FdI;FI
284620932,NM;FI;FdI;PD;L,FdI;FI
1200761366224809985,NM;FI;FdI;PD;L,L;FdI
529247064,NM;FI;FdI;PD;L,FdI;FI
1457667199049649920,NM;FI;FdI;PD;L,PD;AVS
1443706704,NM;FI;FdI;PD;L,L;FdI
826701868659253248,NM;FI;FdI;PD;L,L;FdI
1223662912713232384,NM;FI;FdI;PD;L,L;FdI
420351046,NM;FI;FdI;PD;L,PD;AVS
3078402187,NM;FI;FdI;PD;L,L;FdI
1006296722,NM;FI;FdI;PD;L,FdI;FI
439164590,NM;FI;FdI;PD;L,FdI;Az-Iv
577337366,NM;FI;FdI;PD;L,FdI;FI
446362878,NM;FI;FdI;PD;L,L;FdI
704928207,NM;FI;FdI;PD;L,FdI;FI
147543162,NM;FI;FdI;PD;L,FdI;FI
1021642769079648384,NM;FI;FdI;PD;L,L;FdI
1164476557123080194,NM;FI;FdI;PD;L,FdI;FI
1564631501014196226,NM;FI;FdI;PD;L,FdI;FI
909096687674814465,NM;FI;FdI;PD;L,L;FdI
1428780325803544578,NM;FI;FdI;PD;L,FdI;FI
1518885570461712384,NM;FI;FdI;PD;L,FdI;FI
420931672,NM;FI;FdI;PD;L,L;FdI
852610201,NM;FI;FdI;PD;L,FdI;FI
2870829545,NM;FI;FdI;PD;L,L;FdI
973159484376875008,NM;FI;FdI;PD;L,L;FdI
11170692,NM;FI;FdI;PD;L,L;FdI
836428490,NM;FI;FdI;PD;L,PD;AVS
1094304206897496066,NM;FI;FdI;PD;L,FdI;FI
1006081105567670272,NM;FI;FdI;PD;L,L;FdI
1235285426,NM;FI;FdI;PD;L,FdI;Az-Iv
56341776,NM;FI;FdI;PD;L,FdI;FI
2879871907,NM;FI;FdI;PD;L,FdI;FI
405192597,NM;FI;FdI;PD;L,L;FdI
3003900628,NM;FI;FdI;PD;L,L;FdI
1364236692073439237,NM;FI;FdI;PD;L,L;FdI
1329295939,NM;FI;FdI;PD;L,L;FdI
168782371,NM;FI;FdI;PD;L,L;FdI
881864030440357888,NM;FI;FdI;PD;L,FdI;FI
251130873,NM;FI;FdI;PD;L,PD;AVS
1536071093446131712,NM;FI;FdI;PD;L,L;FdI
636328779,NM;FI;FdI;PD;L,L;FdI
588694308,NM;FI;FdI;PD;L,FdI;FI
2611880454,NM;FI;FdI;PD;L,FdI;FI
1511590225004408834,NM;FI;FdI;PD;L,L;FdI
1371084660722262016,NM;FI;FdI;PD;L,FdI;FI
419778202,NM;FI;FdI;PD;L,L;FdI
245417620,NM;FI;FdI;PD;L,L;FdI
1403089030879776768,NM;FI;FdI;PD;L,L;FdI
448402028,NM;FI;FdI;PD;L,L;FdI
440815818,NM;FI;FdI;PD;L,FdI;FI
1543647652201598720,NM;FI;FdI;PD;L,L;FdI
1412770196,NM;FI;FdI;PD;L,L;FdI
808738393,NM;FI;FdI;PD;L,L;FdI
2753421268,NM;FI;FdI;PD;L,L;FdI
3093239152,NM;FI;FdI;PD;L,L;FdI
272317881,NM;FI;FdI;PD;L,FdI;FI
1404716149225529344,NM;FI;FdI;PD;L,FdI;FI
3359722569,NM;FI;FdI;PD;L,FdI;FI
1024976264,NM;FI;FdI;PD;L,FdI;FI
1236379816431169537,NM;FI;FdI;PD;L,L;FdI
155105558,NM;FI;FdI;PD;L,FdI;FI
1023972842948452352,NM;FI;FdI;PD;L,FdI;FI
2334173268,NM;FI;FdI;PD;L,L;FdI
1027756003134263296,NM;FI;FdI;PD;L,L;FdI
1220330473232261120,NM;FI;FdI;PD;L,FdI;FI
1169174599885611008,NM;FI;FdI;PD;L,FdI;FI
1405550937771479043,NM;FI;FdI;PD;L,FdI;FI
1048082142004240384,NM;FI;FdI;PD;L,FdI;FI
1311755732782657536,NM;FI;FdI;PD;L,L;FdI
1156310878360412166,NM;FI;FdI;PD;L,FdI;Az-Iv
2985387814,NM;FI;FdI;PD;L,L;FdI
773134621710188544,NM;FI;FdI;PD;L,FdI;FI
1222534130732322817,NM;FI;FdI;PD;L,FdI;FI
2512399892,NM;FI;FdI;PD;L,FdI;FI
1882562786,NM;FI;FdI;PD;L,FdI;FI
2402653372,NM;FI;FdI;PD;L,L;FdI
381443107,NM;FI;FdI;PD;L,L;FdI
467359617,NM;FI;FdI;PD;L,L;FdI
1107399378531246080,NM;FI;FdI;PD;L,L;FdI
1136014112,NM;FI;FdI;PD;L,FdI;FI
470896242,NM;FI;FdI;PD;L,FdI;FI
1555827245863796737,NM;FI;FdI;PD;L,FdI;FI
1518407040091238401,NM;FI;FdI;PD;L,L;FdI
2789145321,NM;FI;FdI;PD;L,L;FdI
1262847241125015557,NM;FI;FdI;PD;L,FdI;FI
1166400933183545088,NM;FI;FdI;PD;L,FdI;FI
1552746360625139712,NM;FI;FdI;PD;L,L;FdI
1540018198547931136,NM;FI;FdI;PD;L,FdI;Az-Iv
4840807378,NM;FI;FdI;PD;L,FdI;FI
1563317347573645313,NM;FI;FdI;PD;L,L;FdI
763718509805305856,NM;FI;FdI;PD;L,FdI;FI
224226820,NM;FI;FdI;PD;L,L;FdI
1214638191170469894,NM;FI;FdI;PD;L,L;FdI
1044937263489134592,NM;FI;FdI;PD;L,L;FdI
1372573350,NM;FI;FdI;PD;L,L;FdI
1549029483348385792,NM;FI;FdI;PD;L,FdI;FI
1545490533748989955,NM;FI;FdI;PD;L,L;FdI
1206313595631472640,NM;FI;FdI;PD;L,FdI;FI
24195377,NM;FI;FdI;PD;L,FdI;Az-Iv
1398704431860961282,NM;FI;FdI;PD;L,FdI;FI
1481709254625173511,NM;FI;FdI;PD;L,FdI;FI
857240255283548160,NM;FI;FdI;PD;L,FdI;FI
623514667,NM;FI;FdI;PD;L,L;FdI
507652780,NM;FI;FdI;PD;L,FdI;FI
1160196692135821312,NM;FI;FdI;PD;L,L;FdI
1103152945,NM;FI;FdI;PD;L,L;FdI
1354863119550607361,NM;FI;FdI;PD;L,FdI;FI
768560791347990528,NM;FI;FdI;PD;L,L;FdI
6827962,NM;FI;FdI;PD;L,
941350401940606977,NM;FI;FdI;PD;L,FdI;FI
51050184,NM;FI;FdI;PD;L,FdI;FI
424084271,NM;FI;FdI;PD;L,L;FdI
1333369999,NM;FI;FdI;PD;L,L;FdI
1097459954548649984,NM;FI;FdI;PD;L,FdI;FI
1715801288,NM;FI;FdI;PD;L,FdI;FI
4881271245,NM;FI;FdI;PD;L,FdI;FI
1295660942445944832,NM;FI;FdI;PD;L,L;FdI
361787988,NM;FI;FdI;PD;L,FdI;FI
900766265245130752,NM;FI;FdI;PD;L,L;FdI
1332344638355738627,NM;FI;FdI;PD;L,FdI;FI
1307091875518705664,NM;FI;FdI;PD;L,L;FdI
2199622261,NM;FI;FdI;PD;L,L;FdI
941531808,NM;FI;FdI;PD;L,L;FdI
1549812949459632133,NM;FI;FdI;PD;L,FdI;FI
1458828243746889733,NM;FI;FdI;PD;L,L;FdI
1130201629817540608,NM;FI;FdI;PD;L,L;FdI
3416780741,NM;FI;FdI;PD;L,NM;FdI
816717166900809729,NM;FI;FdI;PD;L,FdI;FI
413217587,NM;FI;FdI;PD;L,FdI;FI
609953857,NM;FI;FdI;PD;L,FdI;FI
401547867,NM;FI;FdI;PD;L,L;FdI
853181058,NM;FI;FdI;PD;L,FdI;FI
1211671846556291072,NM;FI;FdI;PD;L,L;FdI
3260736346,NM;FI;FdI;PD;L,FdI;FI
99702635,NM;FI;FdI;PD;L,FdI;Az-Iv
600790586,NM;FI;FdI;PD;L,L;FdI
376610294,NM;FI;FdI;PD;L,FdI;FI
1566803234,NM;FI;FdI;PD;L,L;FdI
1558715090337255425,NM;FI;FdI;PD;L,L;FdI
4208755703,NM;FI;FdI;PD;L,PD;Az-Iv
1556329476182638592,NM;FI;FdI;PD;L,L;FdI
1517081785,NM;FI;FdI;PD;L,FdI;FI
533019074,NM;FI;FdI;PD;L,L;FdI
836241231227326464,NM;FI;FdI;PD;L,L;FdI
2216094885,NM;FI;FdI;PD;L,L;FdI
1425102444833476608,NM;FI;FdI;PD;L,L;FdI
2241435218,NM;FI;FdI;PD;L,FdI;FI
1059984817,NM;FI;FdI;PD;L,FdI;Az-Iv
3014142712,NM;FI;FdI;PD;L,FdI;FI
829051873277644802,NM;FI;FdI;PD;L,FdI;FI
2440683700,NM;FI;FdI;PD;L,L;FdI
412501254,NM;FI;FdI;PD;L,L;FdI
557254515,NM;FI;FdI;PD;L,L;FdI
1450745277258813441,NM;FI;FdI;PD;L,L;FdI
3832606875,NM;FI;FdI;PD;L,FdI;FI
1231564744680669184,NM;FI;FdI;PD;L,NM;FdI
1451470345299546118,NM;FI;FdI;PD;L,L;FdI
2955103529,NM;FI;FdI;PD;L,FdI;FI
1028886934523977728,NM;FI;FdI;PD;L,FdI;FI
3568595656,NM;FI;FdI;PD;L,L;FdI
4914915772,NM;FI;FdI;PD;L,L;FdI
2328829536,NM;FI;FdI;PD;L,L;FdI
585444911,NM;FI;FdI;PD;L,L;FdI
1466483308548739073,NM;FI;FdI;PD;L,FdI;FI
345121911,NM;FI;FdI;PD;L,L;FdI
828058728536621056,NM;FI;FdI;PD;L,FdI;FI
466955480,NM;FI;FdI;PD;L,FdI;FI
1252657204685156352,NM;FI;FdI;PD;L,L;FdI
1064269692,NM;FI;FdI;PD;L,L;FdI
1172571984967942146,NM;FI;FdI;PD;L,L;FdI
1571120605457424391,NM;FI;FdI;PD;L,L;FdI
913718930404990977,NM;FI;FdI;PD;L,L;FdI
635171482,NM;FI;FdI;PD;L,L;FdI
1307298463990906880,NM;FI;FdI;PD;L,L;FdI
1558876544176644099,NM;FI;FdI;PD;L,FdI;FI
96379144,NM;FI;FdI;PD;L,PD;AVS
1259041459,NM;FI;FdI;PD;L,L;FdI
918072179559936002,NM;FI;FdI;PD;L,FdI;FI
1552254114645610497,NM;FI;FdI;PD;L,FdI;FI
1036385557730021376,NM;FI;FdI;PD;L,L;FdI
2166811532,NM;FI;FdI;PD;L,FdI;FI
2806077372,NM;FI;FdI;PD;L,L;FdI
4480118843,NM;FI;FdI;PD;L,L;FdI
1091380531,NM;FI;FdI;PD;L,L;FdI
338316393,NM;FI;FdI;PD;L,L;FdI
1050753675445104640,NM;FI;FdI;PD;L,L;FdI
124870611,NM;FI;FdI;PD;L,FdI;FI
2453173875,NM;FI;FdI;PD;L,FdI;FI
1042691054,NM;FI;FdI;PD;L,L;FdI
1269737563,NM;FI;FdI;PD;L,L;FdI
373049625,NM;FI;FdI;PD;L,L;FdI
1403721652475682818,NM;FI;FdI;PD;L,L;FdI
420255555,NM;FI;FdI;PD;L,L;FdI
3218128599,NM;FI;FdI;PD;L,FdI;FI
1323620602784133120,NM;FI;FdI;PD;L,FdI;FI
1355619217,NM;FI;FdI;PD;L,L;FdI
1312849162149527552,NM;FI;FdI;PD;L,L;FdI
1549823053374291969,NM;FI;FdI;PD;L,FdI;FI
879681304140361728,NM;FI;FdI;PD;L,L;FdI
1127210403489034241,NM;FI;FdI;PD;L,L;FdI
1491497267748085765,NM;FI;FdI;PD;L,L;FdI
1327952998362984449,NM;FI;FdI;PD;L,FdI;FI
404946715,NM;FI;FdI;PD;L,L;FdI
541040542,NM;FI;FdI;PD;L,L;FdI
809338662,NM;FI;FdI;PD;L,FdI;FI
2400945803,NM;FI;FdI;PD;L,FdI;FI
2365530941,NM;FI;FdI;PD;L,L;FdI
1027537150055788416,NM;FI;FdI;PD;L,PD;Az-Iv
609863371,NM;FI;FdI;PD;L,L;FdI
2303184865,NM;FI;FdI;PD;L,L;FdI
3321096279,NM;FI;FdI;PD;L,FdI;FI
2427311741,NM;FI;FdI;PD;L,L;FdI
247222140,NM;FI;FdI;PD;L,FdI;FI
1298994482147287041,NM;FI;FdI;PD;L,L;FdI
1540415413288419329,NM;FI;FdI;PD;L,L;FdI
1555883661613989889,NM;FI;FdI;PD;L,L;FdI
1331035350,NM;FI;FdI;PD;L,FdI;FI
1158164456,NM;FI;FdI;PD;L,FdI;FI
1353812106,NM;FI;FdI;PD;L,L;FdI
368241794,NM;FI;FdI;PD;L,FdI;FI
712008727256104960,NM;FI;FdI;PD;L,L;FdI
949381826732322817,NM;FI;FdI;PD;L,FdI;FI
1356156544229003265,NM;FI;FdI;PD;L,L;FdI
1634399438,NM;FI;FdI;PD;L,FdI;Az-Iv
1445092887583203339,NM;FI;FdI;PD;L,L;FdI
1367806057146417158,NM;FI;FdI;PD;L,L;FdI
1553819465539780608,NM;FI;FdI;PD;L,L;FdI
1168042548113358849,NM;FI;FdI;PD;L,FdI;FI
162209354,NM;FI;FdI;PD;L,FdI;FI
1039820306188300288,NM;FI;FdI;PD;L,PD;Az-Iv
1427356128199991296,NM;FI;FdI;PD;L,NM;FdI
328515345,NM;FI;FdI;PD;L,FdI;FI
218194276,NM;FI;FdI;PD;L,L;FdI
1882496371,NM;FI;FdI;PD;L,FdI;FI
3033453713,NM;FI;FdI;PD;L,L;FdI
1121911847840571136,NM;FI;FdI;PD;L,L;FdI
1000448628316655618,NM;FI;FdI;PD;L,PD;Az-Iv
1263045934155550720,NM;FI;FdI;PD;L,L;FdI
1598418324,NM;FI;FdI;PD;L,L;FdI
496948669,NM;FI;FdI;PD;L,FdI;Az-Iv
1433362400280027137,NM;FI;FdI;PD;L,FdI;FI
1359101255373774852,NM;FI;FdI;PD;L,L;FdI
312604395,NM;FI;FdI;PD;L,FdI;FI
1116737494446481408,NM;FI;FdI;PD;L,L;FdI
2184531680,NM;FI;FdI;PD;L,FdI;FI
403051679,NM;FI;FdI;PD;L,FdI;FI
407606658,NM;FI;FdI;PD;L,L;FdI
73442146,NM;FI;FdI;PD;L,FdI;FI
1567330752496377857,NM;FI;FdI;PD;L,FdI;FI
3289975816,NM;FI;FdI;PD;L,L;FdI
1448212490714853120,NM;FI;FdI;PD;L,FdI;FI
1511043234683924485,NM;FI;FdI;PD;L,L;FdI
963763975136694272,NM;FI;FdI;PD;L,FdI;FI
970804857580990464,NM;FI;FdI;PD;L,L;FdI
2715689925,NM;FI;FdI;PD;L,L;FdI
1486724212798545933,NM;FI;FdI;PD;L,L;FdI
1256854867047579653,NM;FI;FdI;PD;L,FdI;FI
1455186006899036164,NM;FI;FdI;PD;L,L;FdI
2266033014,NM;FI;FdI;PD;L,L;FdI
1088465527721345029,NM;FI;FdI;PD;L,L;FdI
1058863165,NM;FI;FdI;PD;L,FdI;FI
374157628,NM;FI;FdI;PD;L,FdI;FI
1194547539887951872,NM;FI;FdI;PD;L,FdI;FI
493285850,NM;FI;FdI;PD;L,FdI;FI
2692714678,NM;FI;FdI;PD;L,NM;FdI
938670764,NM;FI;FdI;PD;L,FdI;FI
1635303667,NM;FI;FdI;PD;L,FdI;FI
957427112,NM;FI;FdI;PD;L,FdI;FI
318469074,NM;FI;FdI;PD;L,FdI;FI
469133744,NM;FI;FdI;PD;L,L;FdI
1534189814584688642,NM;FI;FdI;PD;L,L;FdI
952124790,NM;FI;FdI;PD;L,L;FdI
1425767455092363264,NM;FI;FdI;PD;L,L;FdI
914850145094774785,NM;FI;FdI;PD;L,L;FdI
836569743003889667,NM;FI;FdI;PD;L,FdI;FI
907486579836510208,NM;FI;FdI;PD;L,FdI;FI
1476488315465576448,NM;FI;FdI;PD;L,L;FdI
1533778017314537473,NM;FI;FdI;PD;L,L;FdI
999280766,NM;FI;FdI;PD;L,L;FdI
1112793000059527168,NM;FI;FdI;PD;L,L;FdI
966176846,NM;FI;FdI;PD;L,FdI;Az-Iv
449158447,NM;FI;FdI;PD;L,L;FdI
3108618777,NM;FI;FdI;PD;L,FdI;FI
1450584901003137029,NM;FI;FdI;PD;L,L;FdI
1424981249903505409,NM;FI;FdI;PD;L,FdI;FI
1363874708534530048,NM;FI;FdI;PD;L,L;FdI
3256484373,NM;FI;FdI;PD;L,L;FdI
887663253970726912,NM;FI;FdI;PD;L,L;FdI
1168701144,NM;FI;FdI;PD;L,L;FdI
4387850548,NM;FI;FdI;PD;L,L;FdI
3300485325,NM;FI;FdI;PD;L,L;FdI
763784342,NM;FI;FdI;PD;L,L;FdI
1055054525285982208,NM;FI;FdI;PD;L,L;FdI
1218539416786022402,NM;FI;FdI;PD;L,FdI;FI
1567292401181409280,NM;FI;FdI;PD;L,L;FdI
979002006730956800,NM;FI;FdI;PD;L,L;FdI
1202671686207901696,NM;FI;FdI;PD;L,L;FdI
2447574735,NM;FI;FdI;PD;L,FdI;FI
1492632682118983683,NM;FI;FdI;PD;L,FdI;FI
834561955,NM;FI;FdI;PD;L,FdI;FI
456453383,NM;FI;FdI;PD;L,L;FdI
3096871079,NM;FI;FdI;PD;L,L;FdI
1351980589,NM;FI;FdI;PD;L,FdI;FI
1405748826,NM;FI;FdI;PD;L,FdI;FI
1150467950723444736,NM;FI;FdI;PD;L,FdI;FI
879999716397899776,NM;FI;FdI;PD;L,L;FdI
937058662950100997,NM;FI;FdI;PD;L,L;FdI
139379097,NM;FI;FdI;PD;L,L;FdI
1379520397,NM;FI;FdI;PD;L,FdI;Az-Iv
1025041897,NM;FI;FdI;PD;L,L;FdI
4307656647,NM;FI;FdI;PD;L,L;FdI
1263879534337822721,NM;FI;FdI;PD;L,L;FdI
1566432173451841538,NM;FI;FdI;PD;L,L;FdI
2496002029,NM;FI;FdI;PD;L,L;FdI
555008904,NM;FI;FdI;PD;L,FdI;FI
562816605,NM;FI;FdI;PD;L,FdI;FI
988008620456587264,NM;FI;FdI;PD;L,L;FdI
130537001,NM;FI;FdI;PD;L,FdI;FI
713448101785288708,NM;FI;FdI;PD;L,FdI;FI
1577435066,NM;FI;FdI;PD;L,L;FdI
902489143,NM;FI;FdI;PD;L,FdI;FI
484611460,NM;FI;FdI;PD;L,FdI;FI
1345452831256543232,NM;FI;FdI;PD;L,L;FdI
1517094588451799040,NM;FI;FdI;PD;L,PD;AVS
1537800178807218178,NM;FI;FdI;PD;L,FdI;FI
255607532,NM;FI;FdI;PD;L,FdI;FI
1554564556411781120,NM;FI;FdI;PD;L,L;FdI
181592477,NM;FI;FdI;PD;L,FdI;FI
1519380198793302016,NM;FI;FdI;PD;L,L;FdI
964810638,NM;FI;FdI;PD;L,FdI;Az-Iv
1281419479,NM;FI;FdI;PD;L,L;FdI
1162039126599884800,NM;FI;FdI;PD;L,L;FdI
774329308294905728,NM;FI;FdI;PD;L,L;FdI
885022926260621312,NM;FI;FdI;PD;L,L;FdI
440137166,NM;FI;FdI;PD;L,L;FdI
2473782071,NM;FI;FdI;PD;L,L;FdI
744167896985767936,NM;FI;FdI;PD;L,L;FdI
2383636526,NM;FI;FdI;PD;L,L;FdI
331617619,NM;FI;FdI;PD;L,FdI;FI
839980732688789504,NM;FI;FdI;PD;L,PD;Az-Iv
1003880257743720448,NM;FI;FdI;PD;L,FdI;FI
790464906453720960,NM;FI;FdI;PD;L,FdI;FI
721865250,NM;FI;FdI;PD;L,L;FdI
3437640142,NM;FI;FdI;PD;L,L;FdI
826540340349919232,NM;FI;FdI;PD;L,L;FdI
1294667258464219137,NM;FI;FdI;PD;L,L;FdI
1488248285697556484,NM;FI;FdI;PD;L,FdI;FI
3014217088,NM;FI;FdI;PD;L,FdI;FI
826765603558023168,NM;FI;FdI;PD;L,L;FdI
219226566,NM;FI;FdI;PD;L,L;FdI
1532548856713338885,NM;FI;FdI;PD;L,FdI;FI
1492979778068140032,NM;FI;FdI;PD;L,L;FdI
897701751364743170,NM;FI;FdI;PD;L,FdI;FI
1199063046808907776,NM;FI;FdI;PD;L,FdI;FI
2790298486,NM;FI;FdI;PD;L,FdI;FI
1166765394977275904,NM;FI;FdI;PD;L,FdI;FI
917818009,NM;FI;FdI;PD;L,FdI;FI
3007504107,NM;FI;FdI;PD;L,L;FdI
3245489297,NM;FI;FdI;PD;L,L;FdI
281562636,NM;FI;FdI;PD;L,FdI;FI
23647593,NM;FI;FdI;PD;L,L;FdI
432637066,NM;FI;FdI;PD;L,L;FdI
2887070351,NM;FI;FdI;PD;L,FdI;FI
387345110,NM;FI;FdI;PD;L,L;FdI
1145745803526443008,NM;FI;FdI;PD;L,FdI;FI
1314452513249275904,NM;FI;FdI;PD;L,L;FdI
2333071543,NM;FI;FdI;PD;L,L;FdI
