user_id,community_id,most_common_party,all_parties
1272827097543827457,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1023898490664091648,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
89983030,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1263178120515006465,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1060544983,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1322541384646172672,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1122597057829703680,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1130955754830225409,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
4708740167,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1145374949982556160,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2203867352,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
990547134,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1400405638916804608,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2763858023,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
454048091,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
965946790737563648,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
61161938,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
240710359,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
453068534,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1045290126,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
22598131,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
900608272679538560,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
291886253,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1285905920598441986,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
81779451,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2786659652,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1319361315211796480,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1395352774586642432,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2297830754,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
951954227525505025,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
202684726,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2221815392,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1559420730692943872,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1484903311950102533,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
458708195,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1040287188,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
508542444,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1288893591130198016,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1312885730973229056,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
806519922209726464,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1153332122213670919,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
900608272679538688,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1304915840161263626,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
23217846,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
545384133,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
349554491,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1572556202768203776,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
411010417,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
713654666798764032,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1266646404,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1427343655761813509,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1266404090935992320,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1568227803069292544,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1553395302761209856,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
300888596,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
501951935,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
3631495096,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
504877529,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
15735970,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1049262629187964928,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
24195377,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1570045089568661504,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
177937746,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2469738253,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
442800156,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
15529346,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
3310462097,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
429054107,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
430741049,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1262464833942888448,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
859109972675874818,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
416429594,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1340555124528312321,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
46224994,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
701509209372938240,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1577393295608713225,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1563619996076589060,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1402397995321147401,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1397855244479078400,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
402023255,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1214593509707128833,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1325747810843713536,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1311555353994309633,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2286587812,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
623160336,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1723450904,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
402881758,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
436239851,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
704064539428519936,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
803696299354849280,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1205122244114100224,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1327796550878306304,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2220471884,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1144980964558462976,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1519068234695077888,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1495855082734297095,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
91201238,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1230414764960026624,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
890577630327705600,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1259852265344598019,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1510191788102983680,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
