user,party1,party2
393383204,M5s,FdI;M5s
214336882,M5s,FdI;M5s
353205000,M5s,PD;AVS
2225786343,M5s,FdI;M5s
946288772,M5s,FdI;M5s
2418090724,M5s,FdI;M5s
4830536661,M5s,FdI;M5s
1246557251080466432,M5s,FdI;M5s
1349490629324242688,M5s,FdI;M5s
1536774689468600320,M5s,FdI;M5s
1100387403439767552,M5s,FdI;M5s
2907503735,M5s,PD;AVS
410065500,M5s,
1404121928571490304,M5s,
1381348772589006848,M5s,FdI;M5s
924294987474440192,M5s,FdI;M5s
409471939,M5s,FdI;M5s
1958902520,M5s,FdI;M5s
1291894243,M5s,FdI;M5s
1267570830940278784,M5s,FdI;M5s
903166269339443200,M5s,FdI;M5s
2911645870,M5s,FdI;M5s
1055481505,M5s,FdI;M5s
1158030248384110592,M5s,FdI;M5s
1337596044,M5s,FdI;M5s
708820873604681728,M5s,FdI;M5s
1374137420883623936,M5s,FdI;M5s
1464293869424717824,M5s,FdI;M5s
449736439,M5s,FdI;M5s
1393543227156873216,M5s,FdI;M5s
532222780,M5s,FdI;M5s
348502260,M5s,FdI;M5s
595878183,M5s,PD;AVS
450941393,M5s,FdI;M5s
744923485772853248,M5s,FdI;M5s
2874770217,M5s,FdI;M5s
860948919831887872,M5s,FdI;M5s
700469676846018560,M5s,FdI;M5s
2798687364,M5s,FdI;M5s
69092397,M5s,FdI;M5s
945995151972950016,M5s,FdI;M5s
568264166,M5s,FdI;M5s
742783,M5s,PD;AVS
266493673,M5s,FdI;M5s
272941891,M5s,FdI;M5s
777777871,M5s,FdI;M5s
1071445298,M5s,PD;AVS
970773140384002048,M5s,FdI;M5s
620986746,M5s,FdI;M5s
1175442810943746048,M5s,FdI;M5s
3420930490,M5s,NM;FI;FdI;PD;L
952247360,M5s,FdI;M5s
420538698,M5s,FdI;M5s
427114157,M5s,PD
2421023606,M5s,FdI;M5s
1245603817,M5s,FdI;M5s
2520868692,M5s,FdI;M5s
1338439037791690752,M5s,FdI;M5s
1474633921,M5s,FdI;M5s
828154040542515200,M5s,FdI;M5s
1081169252,M5s,FdI;M5s
1298283904294584320,M5s,FdI;M5s
357464260,M5s,FdI;M5s
944446170830659584,M5s,FdI;M5s
1166674840239181824,M5s,FdI;M5s
3296811917,M5s,FdI;M5s
224693254,M5s,FdI;M5s
3423529899,M5s,FdI;M5s
992494577629180032,M5s,FdI;M5s
318867612,M5s,FdI;M5s
1489925735401799680,M5s,FdI;M5s
817825822950166528,M5s,FdI;M5s
1489965936,M5s,FdI;M5s
1855414472,M5s,FdI;M5s
4479752313,M5s,FdI;M5s
1005573055790362624,M5s,FdI;M5s
53139843,M5s,FdI;M5s
1550216531832889344,M5s,FdI;M5s
77304299,M5s,
1672302936,M5s,FdI;M5s
222157419,M5s,FdI;M5s
2250615505,M5s,FdI;M5s
477187357,M5s,FdI;M5s
371693102,M5s,PD
1430796741494939648,M5s,FdI;M5s
279916238,M5s,FdI;M5s
1472956555,M5s,FdI;M5s
2876375319,M5s,FdI;M5s
2832708639,M5s,
1336271833075736576,M5s,FdI;M5s
2975144398,M5s,FdI;M5s
48794008,M5s,FdI;M5s
1093122835,M5s,FdI;M5s
1450171,M5s,FdI;M5s
1095531864,M5s,FdI;M5s
2343234367,M5s,FdI;M5s
981596752611561472,M5s,FdI;M5s
1349466010835889920,M5s,FdI;M5s
2388661380,M5s,FdI;M5s
158042528,M5s,FdI;M5s
3168011729,M5s,
1001067798,M5s,FdI;M5s
1166877775,M5s,FdI;M5s
1049660266340904832,M5s,PD;AVS
3307168918,M5s,FdI;M5s
975606308,M5s,FdI;M5s
2781811383,M5s,FdI;M5s
33521233,M5s,PD;AVS
83236897,M5s,FdI;M5s
1120045553419681792,M5s,FdI;M5s
839281329569161216,M5s,FdI;M5s
1485650286744121344,M5s,FdI;M5s
754193799493083136,M5s,FdI;M5s
469267629,M5s,FdI;M5s
95057719,M5s,FdI;M5s
1220347477670449152,M5s,FdI;M5s
593769519,M5s,FdI;M5s
1222235658305052672,M5s,FdI;M5s
295024898,M5s,FdI;M5s
1350071742560141312,M5s,FdI;M5s
1142782223193653248,M5s,FdI;M5s
1408767240,M5s,FdI;M5s
1053949922003828736,M5s,PD;AVS
1534092417321906176,M5s,FdI;M5s
714546271650975744,M5s,FdI;M5s
1240214959776239616,M5s,FdI;M5s
613681014,M5s,FdI;M5s
918756204,M5s,FdI;M5s
320603385,M5s,FdI;M5s
2625308615,M5s,FdI;M5s
11258252,M5s,PD;AVS
390144464,M5s,FdI;M5s
4702970784,M5s,FdI;M5s
1374253160,M5s,FdI;M5s
1426094438749806592,M5s,FdI;M5s
2437844457,M5s,FdI;M5s
1116742229144604672,M5s,FdI;M5s
920247188227284992,M5s,FdI;M5s
1525882028746584064,M5s,FdI;M5s
418690479,M5s,FdI;M5s
1239391705,M5s,FdI;M5s
2731733878,M5s,FdI;M5s
1086825666,M5s,FdI;M5s
495072533,M5s,FdI;M5s
1065351390971772928,M5s,FdI;M5s
396103010,M5s,FdI;M5s
219361447,M5s,FdI;M5s
1201012040,M5s,FdI;M5s
2482396225,M5s,FdI;M5s
36039763,M5s,FdI;M5s
1538831237447573504,M5s,FdI;M5s
583915043,M5s,FdI;M5s
345535835,M5s,FdI;M5s
973557816140103680,M5s,FdI;M5s
367231920,M5s,
866583743670124544,M5s,FdI;M5s
801520165250887680,M5s,FdI;M5s
730973286,M5s,FdI;M5s
1275458021661933568,M5s,PD;AVS
94800432,M5s,FdI;M5s
1696619809,M5s,FdI;M5s
1441122414465851136,M5s,FdI;M5s
146215776,M5s,FdI;M5s
319578825,M5s,FdI;M5s
1385186335774978048,M5s,FdI;M5s
1201691502,M5s,FdI;M5s
110213223,M5s,FdI;M5s
396756630,M5s,FdI;M5s
833727093959696384,M5s,PD;AVS
574864479,M5s,FdI;M5s
3911482575,M5s,FdI;M5s
1241793434337378304,M5s,FdI;M5s
566361704,M5s,FdI;M5s
161776806,M5s,FdI;M5s
1249751534,M5s,FdI;M5s
237422784,M5s,FdI;M5s
157621562,M5s,FdI;M5s
1236800418304450560,M5s,FdI;M5s
3032760082,M5s,
1491612084248977408,M5s,FdI;M5s
414319027,M5s,FdI;M5s
3166156053,M5s,FdI;M5s
1334546508,M5s,FdI;M5s
768185351764443136,M5s,FdI;M5s
822480229193154560,M5s,FdI;M5s
1017358212151078912,M5s,FdI;M5s
706060041254780928,M5s,FdI;M5s
287294555,M5s,FdI;M5s
1212758791176904704,M5s,FdI;M5s
273954815,M5s,PD;AVS
1539320951078150144,M5s,FdI;M5s
3319129573,M5s,FdI;M5s
529412146,M5s,FdI;M5s
4612943789,M5s,PD;AVS
4337970561,M5s,FdI;M5s
1065254220,M5s,FdI;M5s
629340271,M5s,FdI;M5s
970778007181938688,M5s,FdI;M5s
849666541,M5s,FdI;M5s
1253058677541609472,M5s,
1251089251,M5s,FdI;M5s
274095255,M5s,FdI;M5s
1162743142799544320,M5s,FdI;M5s
407163369,M5s,FdI;M5s
1055367092,M5s,FdI;M5s
4705695082,M5s,FdI;M5s
4492706302,M5s,FdI;M5s
289844002,M5s,FdI;M5s
826920912335302528,M5s,FdI;M5s
1002211791739457536,M5s,FdI;M5s
589393561,M5s,FdI;M5s
1287422621404073984,M5s,FdI;M5s
1117415327615397888,M5s,FdI;M5s
1255406948,M5s,FdI;M5s
54964317,M5s,FdI;M5s
398226503,M5s,PD
2899427794,M5s,FdI;M5s
52484014,M5s,FdI;M5s
2344846407,M5s,FdI;M5s
2514769031,M5s,FdI;M5s
1360587463820013568,M5s,FdI;M5s
53773490,M5s,FdI;M5s
1556913919624523776,M5s,FdI;M5s
366258436,M5s,FdI;M5s
174692950,M5s,FdI;M5s
607981040,M5s,FdI;M5s
723200831848353792,M5s,FdI;M5s
463591267,M5s,FdI;M5s
602182097,M5s,FdI;M5s
3371549308,M5s,
307278565,M5s,PD
333214378,M5s,PD;AVS
2819021613,M5s,FdI;M5s
986564732,M5s,PD
969618216803864576,M5s,FdI;M5s
259778195,M5s,FdI;M5s
1380125660,M5s,FdI;M5s
1234825597194579968,M5s,FdI;M5s
167535486,M5s,FdI;M5s
3031581923,M5s,FdI;M5s
1320712754739761152,M5s,FdI;M5s
473829980,M5s,FdI;M5s
1488212757761732608,M5s,FdI;M5s
4011142816,M5s,FdI;M5s
2714596672,M5s,FdI;M5s
4243675906,M5s,FdI;M5s
2153812941,M5s,FdI;M5s
25477483,M5s,
2241274927,M5s,PD;AVS
804961884,M5s,FdI;M5s
1016349204258721792,M5s,FdI;M5s
986192262924292096,M5s,FdI;M5s
1041929939786850304,M5s,FdI;M5s
4892218558,M5s,FdI;M5s
171447577,M5s,FdI;M5s
404353256,M5s,PD;AVS
111696944,M5s,FdI;M5s
550124019,M5s,FdI;M5s
1027130908229468160,M5s,FdI;M5s
387198659,M5s,FdI;M5s
1541756590545575936,M5s,FdI;M5s
994269579093467136,M5s,FdI;M5s
1484609857370169344,M5s,FdI;M5s
2933874113,M5s,FdI;M5s
1370410076,M5s,FdI;M5s
1381495649657614336,M5s,FdI;M5s
2354395787,M5s,FdI;M5s
3234181925,M5s,FdI;M5s
4184406562,M5s,FdI;M5s
2987601136,M5s,FdI;M5s
953586217752367104,M5s,FdI;M5s
1259954168,M5s,FdI;M5s
528297332,M5s,FdI;M5s
436870309,M5s,FdI;M5s
368920797,M5s,FdI;M5s
739729140887216128,M5s,FdI;M5s
1071485604,M5s,FdI;M5s
107046476,M5s,FdI;M5s
440691898,M5s,FdI;M5s
87259590,M5s,FdI;M5s
2764203485,M5s,FdI;M5s
461297042,M5s,FdI;M5s
269425726,M5s,
381953555,M5s,FdI;M5s
328473338,M5s,FdI;M5s
1272332846850609152,M5s,FdI;M5s
837387974224543744,M5s,FdI;M5s
1209231504057995264,M5s,FdI;M5s
924540669221376000,M5s,FdI;M5s
3068577610,M5s,FdI;M5s
401859224,M5s,FdI;M5s
1339529246,M5s,FdI;M5s
85136516,M5s,FdI;M5s
1374198374,M5s,FdI;M5s
3261069747,M5s,FdI;M5s
1082281620546179072,M5s,FdI;M5s
982310628969754624,M5s,FdI;M5s
443815180,M5s,FdI;M5s
470358794,M5s,FdI;M5s
907690766121795584,M5s,FdI;M5s
1508074379262967808,M5s,FdI;M5s
1481389869880520704,M5s,FdI;M5s
984398831960907776,M5s,FdI;M5s
1160852194117201920,M5s,FdI;M5s
4579400249,M5s,FdI;M5s
4845999597,M5s,FdI;M5s
983253218,M5s,FdI;M5s
1181858258182688768,M5s,FdI;M5s
1029413098959130624,M5s,FdI;M5s
1336964342823129088,M5s,FdI;M5s
1076150687061413888,M5s,FdI;M5s
479604763,M5s,FdI;M5s
1530856043957440512,M5s,FdI;M5s
770206242824413184,M5s,FdI;M5s
1226537390690521088,M5s,FdI;M5s
1338489400511098880,M5s,FdI;M5s
550849129,M5s,FdI;M5s
992786761377042432,M5s,FdI;M5s
445424014,M5s,FdI;M5s
535318339,M5s,FdI;M5s
1310209976,M5s,FdI;M5s
915931191139864320,M5s,FdI;M5s
1533702873015537664,M5s,FdI;M5s
1289667200,M5s,FdI;M5s
2684393184,M5s,FdI;M5s
1051114320,M5s,FdI;M5s
222769177,M5s,FdI;M5s
3126510327,M5s,PD
2894679538,M5s,FdI;M5s
1295378657201082368,M5s,FdI;M5s
3346548844,M5s,FdI;M5s
418301345,M5s,FdI;M5s
1194222550550827008,M5s,FdI;M5s
485706998,M5s,FdI;M5s
756480545329180672,M5s,FdI;M5s
2342856875,M5s,FdI;M5s
1941930906,M5s,FdI;M5s
1111691492,M5s,PD
1261350182702252032,M5s,FdI;M5s
97905593,M5s,FdI;M5s
492868812,M5s,FdI;M5s
430873229,M5s,FdI;M5s
289400495,M5s,FdI;M5s
1042452726,M5s,PD
1040370332,M5s,FdI;M5s
2203235501,M5s,FdI;M5s
715564750164402176,M5s,FdI;M5s
505745312,M5s,FdI;M5s
1358417094199701504,M5s,FdI;M5s
411530100,M5s,FdI;M5s
1411023120,M5s,
394364545,M5s,PD
1235787038785507328,M5s,FdI;M5s
78970065,M5s,FdI;M5s
2385799301,M5s,FdI;M5s
881415215673462784,M5s,FdI;M5s
1389867290318053376,M5s,FdI;M5s
465454493,M5s,FdI;M5s
364264167,M5s,FdI;M5s
2957131078,M5s,PD;AVS
1219341665560940544,M5s,FdI;M5s
407079267,M5s,FdI;M5s
3946857573,M5s,FdI;M5s
3025186983,M5s,FdI;M5s
730811617,M5s,
390262062,M5s,NM;FI;FdI;PD;L
291706967,M5s,FdI;M5s
2973508025,M5s,FdI;M5s
1538929207505473536,M5s,PD;AVS
1470054692810117120,M5s,FdI;M5s
453812693,M5s,FdI;M5s
3382770388,M5s,FdI;M5s
719091466589577216,M5s,FdI;M5s
478520272,M5s,FdI;M5s
1462481593340207104,M5s,FdI;M5s
455181360,M5s,FdI;M5s
1130420497,M5s,FdI;M5s
1001091645515935744,M5s,PD;AVS
933097573476286464,M5s,FdI;M5s
1213056385,M5s,FdI;M5s
578086978,M5s,FdI;M5s
2258870403,M5s,FdI;M5s
1012961892,M5s,FdI;M5s
410977402,M5s,PD;AVS
917709164,M5s,FdI;M5s
418602030,M5s,FdI;M5s
1171982814,M5s,FdI;M5s
2485919300,M5s,FdI;M5s
889221137871360000,M5s,FdI;M5s
1386774668,M5s,FdI;M5s
289833088,M5s,FdI;M5s
2518662475,M5s,FdI;M5s
740101940143591424,M5s,PD;AVS
1360324474021810176,M5s,FdI;M5s
2439702292,M5s,FdI;M5s
541527026,M5s,FdI;M5s
311939919,M5s,FdI;M5s
810215344912658432,M5s,FdI;M5s
370763616,M5s,FdI;M5s
1187942365522268160,M5s,FdI;M5s
985080900,M5s,FdI;M5s
979279446,M5s,FdI;M5s
2967886673,M5s,FdI;M5s
1411273943558807552,M5s,FdI;M5s
1316242616,M5s,FdI;M5s
1127553042,M5s,FdI;M5s
1370731614746112000,M5s,FdI;M5s
1092084720,M5s,FdI;M5s
3663928755,M5s,FdI;M5s
140810792,M5s,PD;AVS
1208676839125913600,M5s,FdI;M5s
711184981742198784,M5s,FdI;M5s
1043250043862614016,M5s,FdI;M5s
1611260352,M5s,FdI;M5s
2155070496,M5s,FdI;M5s
1282855974,M5s,FdI;M5s
2321252292,M5s,FdI;M5s
596467971,M5s,FdI;M5s
1045290126,M5s,FdI;M5s
1350411,M5s,FdI;M5s
1314728936,M5s,FdI;M5s
1229157865266520064,M5s,FdI;M5s
538965680,M5s,FdI;M5s
1376730776,M5s,FdI;M5s
915931191139864576,M5s,FdI;M5s
461058052,M5s,PD;AVS
1879889592,M5s,NM;FI;FdI;PD;L
32624061,M5s,FdI;M5s
471428838,M5s,FdI;M5s
1288968512,M5s,FdI;M5s
2416137887,M5s,PD;AVS
1009362391258288128,M5s,FdI;M5s
767795023970697216,M5s,FdI;M5s
818183167,M5s,FdI;M5s
935898741105659904,M5s,FdI;M5s
1452897115865223168,M5s,
598829324,M5s,FdI;M5s
61816119,M5s,FdI;M5s
2777724153,M5s,FdI;M5s
423088643,M5s,FdI;M5s
1088858428871770112,M5s,FdI;M5s
16777774,M5s,PD
2999709473,M5s,FdI;M5s
408068270,M5s,
250082635,M5s,
591459578,M5s,FdI;M5s
111661439,M5s,FdI;M5s
3150776907,M5s,FdI;M5s
1015232696,M5s,PD;AVS
2973740381,M5s,FdI;M5s
888003701293625344,M5s,FdI;M5s
406366657,M5s,FdI;M5s
771173647,M5s,FdI;M5s
1470068536236285952,M5s,FdI;M5s
883458801495666560,M5s,FdI;M5s
703288128681996288,M5s,FdI;M5s
899952481,M5s,FdI;M5s
1206163543172820992,M5s,FdI;M5s
982949844,M5s,FdI;M5s
478852714,M5s,FdI;M5s
1678981892,M5s,FdI;M5s
201793907,M5s,FdI;M5s
1358611800,M5s,FdI;M5s
1029428054324649984,M5s,FdI;M5s
734671123,M5s,FdI;M5s
989972490402353152,M5s,FdI;M5s
92764266,M5s,FdI;M5s
1550079016538980352,M5s,FdI;M5s
1256599404,M5s,FdI;M5s
1084076649367437184,M5s,FdI;M5s
1566553698,M5s,FdI;M5s
451003918,M5s,FdI;M5s
3376006312,M5s,FdI;M5s
966995084649598976,M5s,FdI;M5s
840119163678949376,M5s,FdI;M5s
815405971740774400,M5s,
383414938,M5s,PD
22004738,M5s,
2845797077,M5s,FdI;M5s
48482655,M5s,PD;AVS
225490204,M5s,FdI;M5s
1164441014234439680,M5s,PD;AVS
479821713,M5s,FdI;M5s
318939574,M5s,FdI;M5s
408411994,M5s,FdI;M5s
1275386536570368000,M5s,FdI;M5s
291928126,M5s,
1949870570,M5s,FdI;M5s
713432544901988352,M5s,FdI;M5s
969819186443759616,M5s,FdI;M5s
80838485,M5s,FdI;M5s
3500831,M5s,FdI;M5s
2628952445,M5s,FdI;M5s
1340196235840516096,M5s,
1322129875688370176,M5s,FdI;M5s
291351679,M5s,FdI;M5s
1142813121880449024,M5s,FdI;M5s
100058549,M5s,FdI;M5s
2754543846,M5s,FdI;M5s
292525298,M5s,FdI;M5s
2407552054,M5s,FdI;M5s
1085178578445176832,M5s,FdI;M5s
1265375377,M5s,FdI;M5s
1036714412,M5s,FdI;M5s
268850788,M5s,FdI;M5s
2309649275,M5s,FdI;M5s
17704829,M5s,FdI;M5s
2772829228,M5s,FdI;M5s
337095410,M5s,FdI;M5s
32853295,M5s,FdI;M5s
2998534481,M5s,FdI;M5s
615597661,M5s,FdI;M5s
763698282191319040,M5s,FdI;M5s
891432866,M5s,FdI;M5s
1547829151100334080,M5s,FdI;M5s
453408019,M5s,FdI;M5s
1543675853413965824,M5s,FdI;M5s
4876948905,M5s,FdI;M5s
3892072667,M5s,FdI;M5s
81075901,M5s,FdI;M5s
1001826672746868736,M5s,FdI;M5s
398618779,M5s,PD
528558908,M5s,FdI;M5s
1204669725151780864,M5s,FdI;M5s
424079850,M5s,FdI;M5s
962439266,M5s,FdI;M5s
1299807378,M5s,
475325454,M5s,FdI;M5s
32864886,M5s,PD
22609483,M5s,FdI;M5s
524809983,M5s,FdI;M5s
2983707267,M5s,FdI;M5s
1077085892,M5s,PD;AVS
285650914,M5s,FdI;M5s
1418235314,M5s,FdI;M5s
1357602783025889280,M5s,FdI;M5s
107255212,M5s,FdI;M5s
1415346528969965568,M5s,FdI;M5s
79511997,M5s,FdI;M5s
1453788350972846080,M5s,FdI;M5s
396667365,M5s,
434752212,M5s,FdI;M5s
589286587,M5s,FdI;M5s
438798142,M5s,FdI;M5s
1548076572770308096,M5s,FdI;M5s
1409028001,M5s,FdI;M5s
52337911,M5s,FdI;M5s
1095418857689358336,M5s,FdI;M5s
424527918,M5s,FdI;M5s
317879495,M5s,FdI;M5s
2870082475,M5s,FdI;M5s
1402708182,M5s,
737734557777178624,M5s,FdI;M5s
188136909,M5s,FdI;M5s
246840871,M5s,FdI;M5s
1072167411984551936,M5s,PD
4897124920,M5s,FdI;M5s
4121533942,M5s,FdI;M5s
2437846648,M5s,FdI;M5s
2382643627,M5s,PD
1434612491963801600,M5s,FdI;M5s
910088884469592064,M5s,FdI;M5s
582236593,M5s,FdI;M5s
4853628435,M5s,
560349760,M5s,
282492821,M5s,FdI;M5s
2328471661,M5s,FdI;M5s
977383349235961728,M5s,FdI;M5s
1019202374773112832,M5s,FdI;M5s
278422359,M5s,FdI;M5s
2767143257,M5s,FdI;M5s
495943070,M5s,FdI;M5s
64144248,M5s,FdI;M5s
1007373305664409600,M5s,FdI;M5s
439472696,M5s,FdI;M5s
164593203,M5s,FdI;M5s
324946999,M5s,
1002634999378731008,M5s,FdI;M5s
443906859,M5s,FdI;M5s
1223354816304427008,M5s,FdI;M5s
1245842435890184192,M5s,FdI;M5s
943999907949678592,M5s,FdI;M5s
52773121,M5s,FdI;M5s
100396713,M5s,FdI;M5s
1291989816461209600,M5s,FdI;M5s
527923615,M5s,FdI;M5s
4254101320,M5s,FdI;M5s
197056224,M5s,FdI;M5s
1036982799549513728,M5s,FdI;M5s
3028001441,M5s,FdI;M5s
2207725340,M5s,FdI;M5s
370278925,M5s,FdI;M5s
1504826736931917824,M5s,FdI;M5s
2431737083,M5s,FdI;M5s
2309237552,M5s,FdI;M5s
570833587,M5s,FdI;M5s
4528022080,M5s,FdI;M5s
948169320,M5s,FdI;M5s
712896240,M5s,FdI;M5s
2354918150,M5s,FdI;M5s
1042482833007239168,M5s,FdI;M5s
3021505114,M5s,FdI;M5s
1557998611023253504,M5s,FdI;M5s
557191256,M5s,FdI;M5s
1553355632329326336,M5s,FdI;M5s
1143978506457616384,M5s,FdI;M5s
1495307335245389824,M5s,FdI;M5s
3357308483,M5s,FdI;M5s
1412500075,M5s,FdI;M5s
566308252,M5s,FdI;M5s
1379725290545496064,M5s,NM;FI;FdI;PD;L
1037250097967517696,M5s,FdI;M5s
33994488,M5s,
53980257,M5s,FdI;M5s
407891527,M5s,FdI;M5s
229089974,M5s,FdI;M5s
1519723095057174528,M5s,FdI;M5s
436833006,M5s,FdI;M5s
3910967549,M5s,FdI;M5s
443193400,M5s,FdI;M5s
553680201,M5s,FdI;M5s
9886462,M5s,FdI;M5s
2248600961,M5s,FdI;M5s
3165917453,M5s,FdI;M5s
1362438933066448896,M5s,FdI;M5s
386685841,M5s,PD;AVS
2342436654,M5s,FdI;M5s
2478580177,M5s,FdI;M5s
1478072962876063744,M5s,FdI;M5s
1283811182,M5s,FdI;M5s
288951786,M5s,FdI;M5s
1228391671,M5s,FdI;M5s
562244826,M5s,FdI;M5s
3038761187,M5s,FdI;M5s
2573449116,M5s,FdI;M5s
432775176,M5s,FdI;M5s
1265613216014614528,M5s,FdI;M5s
801535820,M5s,FdI;M5s
127025568,M5s,FdI;M5s
1472290938,M5s,FdI;M5s
460061801,M5s,FdI;M5s
448998373,M5s,FdI;M5s
2511038352,M5s,FdI;M5s
819081511,M5s,FdI;M5s
4050092068,M5s,FdI;M5s
1377602785,M5s,FdI;M5s
3059131623,M5s,FdI;M5s
503419911,M5s,FdI;M5s
516527761,M5s,FdI;M5s
1136584844618678272,M5s,FdI;M5s
113050526,M5s,FdI;M5s
1373279972559839232,M5s,FdI;M5s
1329378301308186624,M5s,FdI;M5s
343239720,M5s,FdI;M5s
1261067028783341568,M5s,FdI;M5s
881977445955645440,M5s,FdI;M5s
1097848458,M5s,FdI;M5s
407194493,M5s,FdI;M5s
1088924251,M5s,FdI;M5s
305255857,M5s,FdI;M5s
1552279690483744768,M5s,FdI;M5s
1140948020688822272,M5s,FdI;M5s
411476842,M5s,
2335752723,M5s,FdI;M5s
925137320,M5s,FdI;M5s
15108909,M5s,FdI;M5s
418809718,M5s,FdI;M5s
1145756845,M5s,FdI;M5s
53333835,M5s,FdI;M5s
534489041,M5s,FdI;M5s
1514309726246481920,M5s,FdI;M5s
1105341553965522816,M5s,FdI;M5s
2431061097,M5s,FdI;M5s
848636009067819008,M5s,PD;AVS
1200458763624439808,M5s,FdI;M5s
2956550338,M5s,FdI;M5s
901802073846579200,M5s,FdI;M5s
512534556,M5s,FdI;M5s
1349484592491859968,M5s,FdI;M5s
2809403786,M5s,FdI;M5s
883458801495666688,M5s,FdI;M5s
1537795324684685312,M5s,FdI;M5s
518547401,M5s,FdI;M5s
1121521046,M5s,
581752139,M5s,FdI;M5s
2172713777,M5s,FdI;M5s
822771178112749568,M5s,FdI;M5s
1007137820,M5s,FdI;M5s
572817456,M5s,FdI;M5s
3410074065,M5s,FdI;M5s
852201798710505472,M5s,FdI;M5s
1118833070675722240,M5s,FdI;M5s
1037543858,M5s,
2216179636,M5s,FdI;M5s
1636129136,M5s,FdI;M5s
1343975432,M5s,FdI;M5s
1450098021660831488,M5s,FdI;M5s
552875411,M5s,FdI;M5s
1008912037,M5s,FdI;M5s
942463485073657856,M5s,FdI;M5s
1304503355356708864,M5s,FdI;M5s
1111297184,M5s,FdI;M5s
429910422,M5s,FdI;M5s
587706164,M5s,FdI;M5s
462133754,M5s,FdI;M5s
412472850,M5s,FdI;M5s
1445294335168335872,M5s,FdI;M5s
2980535554,M5s,FdI;M5s
935898741105660032,M5s,FdI;M5s
1150439456031354880,M5s,FdI;M5s
382161035,M5s,FdI;M5s
1225509780,M5s,FdI;M5s
3101262148,M5s,FdI;M5s
480405594,M5s,PD
56085214,M5s,FdI;M5s
804349640300699648,M5s,FdI;M5s
158470519,M5s,FdI;M5s
1917854600,M5s,FdI;M5s
400902983,M5s,PD
2332571271,M5s,FdI;M5s
1305607867,M5s,FdI;M5s
2751130101,M5s,FdI;M5s
817291769729654784,M5s,FdI;M5s
1028524926,M5s,FdI;M5s
2883679458,M5s,FdI;M5s
886650660300746752,M5s,FdI;M5s
1143894069946593280,M5s,FdI;M5s
55509918,M5s,FdI;M5s
3006065578,M5s,
189874068,M5s,
585674249,M5s,FdI;M5s
1172019419557638144,M5s,FdI;M5s
447813793,M5s,FdI;M5s
1170444498347974656,M5s,FdI;M5s
1521033506029244416,M5s,FdI;M5s
1178091857668124672,M5s,FdI;M5s
715454974185050112,M5s,FdI;M5s
1941714276,M5s,FdI;M5s
319735845,M5s,PD;AVS
238520291,M5s,FdI;M5s
193049390,M5s,FdI;M5s
381625768,M5s,FdI;M5s
1383655178,M5s,FdI;M5s
1638278257,M5s,FdI;M5s
2909682868,M5s,FdI;M5s
523431666,M5s,FdI;M5s
1335609886118469632,M5s,PD;AVS
2197620432,M5s,
2360934099,M5s,FdI;M5s
502830294,M5s,FdI;M5s
1699853468,M5s,FdI;M5s
1356685438912708608,M5s,FdI;M5s
451667489,M5s,FdI;M5s
409553710,M5s,FdI;M5s
194979957,M5s,FdI;M5s
96340114,M5s,
422202520,M5s,FdI;M5s
1699569883,M5s,FdI;M5s
784687497930506240,M5s,FdI;M5s
2925202559,M5s,
956337547,M5s,FdI;M5s
356159314,M5s,FdI;M5s
475736035,M5s,PD;AVS
1318108844,M5s,FdI;M5s
364487338,M5s,PD;AVS
886917343,M5s,FdI;M5s
1381585691591782400,M5s,FdI;M5s
34236812,M5s,FdI;M5s
418253203,M5s,
939953875,M5s,FdI;M5s
898540908014120960,M5s,FdI;M5s
1182950487286571008,M5s,FdI;M5s
1357245447736348672,M5s,FdI;M5s
1005197641796456448,M5s,PD;AVS
1204843859320213504,M5s,FdI;M5s
1447503483859570688,M5s,FdI;M5s
1444286834,M5s,FdI;M5s
296986426,M5s,FdI;M5s
1001748711729434624,M5s,FdI;M5s
520402061,M5s,FdI;M5s
1355024335,M5s,FdI;M5s
1482658257789493248,M5s,FdI;M5s
1219346665,M5s,FdI;M5s
784265755508420608,M5s,FdI;M5s
184018328,M5s,FdI;M5s
50361109,M5s,FdI;M5s
1334739001933258752,M5s,FdI;M5s
785397318,M5s,FdI;M5s
704821866,M5s,FdI;M5s
252585311,M5s,FdI;M5s
1431651781180858368,M5s,FdI;M5s
2377167139,M5s,FdI;M5s
1413535621025513472,M5s,FdI;M5s
495125960,M5s,FdI;M5s
2816273194,M5s,FdI;M5s
741887578576683008,M5s,FdI;M5s
2411225194,M5s,
1390709299920449536,M5s,FdI;M5s
116050560,M5s,FdI;M5s
817478283604398080,M5s,FdI;M5s
1205594306,M5s,FdI;M5s
347776169,M5s,FdI;M5s
974576801145131008,M5s,FdI;M5s
1377025293907550208,M5s,FdI;M5s
2455563767,M5s,FdI;M5s
1238080592618676224,M5s,PD;AVS
47252494,M5s,FdI;M5s
255634846,M5s,FdI;M5s
919488348804276224,M5s,FdI;M5s
14394318,M5s,FdI;M5s
1006400634,M5s,FdI;M5s
375643549,M5s,FdI;M5s
2279508678,M5s,FdI;M5s
336676512,M5s,FdI;M5s
539376647,M5s,FdI;M5s
1478297786,M5s,FdI;M5s
843573301,M5s,FdI;M5s
342076860,M5s,FdI;M5s
2303960271,M5s,FdI;M5s
700665886823219200,M5s,FdI;M5s
1151527296,M5s,FdI;M5s
